dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.492575,1.365665,4.802749,0.942273,-0.787422,-1.850193,5.879274
0.020000,4.509601,1.358386,4.821265,0.925823,-0.822499,-1.753870,5.878994
0.020000,4.526308,1.351233,4.839439,0.908707,-0.855833,-1.666696,5.878270
0.020000,4.542683,1.344204,4.857258,0.890953,-0.887690,-1.592878,5.877138
0.020000,4.558711,1.337300,4.874710,0.872590,-0.918156,-1.523290,5.875632
0.020000,4.574379,1.330519,4.891783,0.853640,-0.947483,-1.466324,5.873785
0.020000,4.589676,1.323862,4.908465,0.834125,-0.975775,-1.414632,5.871630
0.020000,4.604590,1.317331,4.924747,0.814063,-1.003106,-1.366513,5.869197
0.020000,4.619110,1.310929,4.940616,0.793471,-1.029590,-1.324199,5.866517
0.020000,4.633227,1.304657,4.956063,0.772362,-1.055460,-1.293524,5.863618
0.020000,4.646930,1.298519,4.971078,0.750754,-1.080366,-1.245300,5.860529
0.020000,4.660212,1.292520,4.985651,0.728655,-1.104960,-1.229681,5.857278
0.020000,4.673062,1.286664,4.999773,0.706080,-1.128741,-1.189050,5.853892
0.020000,4.685473,1.280957,5.013434,0.683041,-1.151983,-1.162117,5.850397
0.020000,4.697438,1.275403,5.026625,0.659547,-1.174692,-1.135465,5.846818
0.020000,4.708949,1.270010,5.039337,0.635608,-1.196915,-1.111116,5.843182
0.020000,4.720000,1.264783,5.051562,0.611244,-1.218223,-1.065419,5.839511
0.020000,4.730585,1.259728,5.063291,0.586454,-1.239487,-1.063183,5.835831
0.020000,4.740696,1.254854,5.074516,0.561260,-1.259688,-1.010050,5.832164
0.020000,4.750330,1.250167,5.085229,0.535671,-1.279496,-0.990403,5.828532
0.020000,4.759480,1.245674,5.095423,0.509701,-1.298497,-0.950040,5.824957
0.020000,4.768143,1.241382,5.105091,0.483362,-1.316925,-0.921412,5.821460
0.020000,4.776313,1.237300,5.114224,0.456672,-1.334514,-0.879466,5.818061
0.020000,4.783987,1.233433,5.122817,0.429643,-1.351444,-0.846480,5.814779
0.020000,4.791160,1.229789,5.130863,0.402295,-1.367413,-0.798465,5.811632
0.020000,4.797830,1.226376,5.138356,0.374646,-1.382434,-0.751065,5.808637
0.020000,4.803994,1.223198,5.145290,0.346710,-1.396821,-0.719343,5.805810
0.020000,4.809648,1.220264,5.151660,0.318504,-1.410266,-0.672219,5.803167
0.020000,4.814790,1.217579,5.157461,0.290055,-1.422481,-0.610783,5.800722
0.020000,4.819418,1.215148,5.162689,0.261378,-1.433845,-0.568210,5.798487
0.020000,4.823530,1.212978,5.167339,0.232495,-1.444150,-0.515246,5.796474
0.020000,4.827125,1.211072,5.171407,0.203428,-1.453343,-0.459636,5.794693
0.020000,4.830200,1.209434,5.174891,0.174201,-1.461359,-0.400786,5.793153
0.020000,4.832755,1.208069,5.177788,0.144829,-1.468589,-0.361495,5.791864
0.020000,4.834788,1.206980,5.180095,0.115349,-1.474012,-0.271147,5.790830
0.020000,4.836300,1.206168,5.181810,0.085768,-1.479013,-0.250047,5.790058
0.020000,4.837288,1.205637,5.182933,0.056125,-1.482186,-0.158678,5.789551
0.020000,4.837768,1.205378,5.183478,0.027249,-1.443771,1.920758,5.789304
0.020000,4.837885,1.205316,5.183610,0.006608,-1.032069,20.585098,5.789244
0.020000,4.837885,1.205316,5.183610,0.000000,-0.330394,35.083743,5.789244
