dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.629761,1.108209,9.738674,1.319655,-1.932138,-0.453164,3.149871
0.020000,1.604145,1.107976,9.764291,1.280837,-1.940934,-0.439775,3.151517
0.020000,1.579310,1.107709,9.789128,1.241847,-1.949467,-0.426641,3.153208
0.020000,1.555258,1.107409,9.813181,1.202693,-1.957729,-0.413125,3.154933
0.020000,1.531993,1.107078,9.836449,1.163378,-1.965727,-0.399894,3.156685
0.020000,1.509517,1.106719,9.858927,1.123909,-1.973455,-0.386428,3.158454
0.020000,1.487835,1.106334,9.880613,1.084291,-1.980914,-0.372936,3.160231
0.020000,1.466948,1.105927,9.901504,1.044529,-1.988105,-0.359550,3.162009
0.020000,1.446860,1.105499,9.921596,1.004628,-1.995025,-0.345982,3.163780
0.020000,1.427573,1.105054,9.940888,0.964595,-2.001673,-0.332434,3.165536
0.020000,1.409090,1.104595,9.959377,0.924434,-2.008051,-0.318883,3.167270
0.020000,1.391414,1.104126,9.977060,0.884151,-2.014155,-0.305202,3.168976
0.020000,1.374545,1.103650,9.993935,0.843751,-2.019987,-0.291577,3.170645
0.020000,1.358488,1.103170,10.010000,0.803240,-2.025547,-0.278014,3.172273
0.020000,1.343243,1.102691,10.025252,0.762623,-2.030830,-0.264139,3.173853
0.020000,1.328813,1.102214,10.039690,0.721907,-2.035844,-0.250736,3.175380
0.020000,1.315199,1.101744,10.053312,0.681095,-2.040579,-0.236708,3.176848
0.020000,1.302403,1.101284,10.066116,0.640194,-2.045043,-0.223236,3.178252
0.020000,1.290427,1.100836,10.078100,0.599209,-2.049233,-0.209498,3.179587
0.020000,1.279273,1.100405,10.089263,0.558146,-2.053152,-0.195917,3.180849
0.020000,1.268941,1.099993,10.099603,0.517011,-2.056791,-0.181957,3.182034
0.020000,1.259433,1.099603,10.109119,0.475807,-2.060165,-0.168688,3.183138
0.020000,1.250749,1.099238,10.117810,0.434542,-2.063257,-0.154622,3.184157
0.020000,1.242892,1.098900,10.125675,0.393220,-2.066089,-0.141600,3.185089
0.020000,1.235862,1.098591,10.132712,0.351848,-2.068643,-0.127689,3.185930
0.020000,1.229660,1.098313,10.138920,0.310429,-2.070919,-0.113820,3.186678
0.020000,1.224286,1.098069,10.144300,0.268970,-2.072935,-0.100803,3.187330
0.020000,1.219741,1.097860,10.148849,0.227477,-2.074675,-0.087007,3.187885
0.020000,1.216026,1.097687,10.152568,0.185954,-2.076149,-0.073679,3.188341
0.020000,1.213141,1.097551,10.155456,0.144407,-2.077347,-0.059886,3.188696
0.020000,1.211087,1.097454,10.157513,0.102841,-2.078287,-0.047029,3.188950
0.020000,1.209863,1.097396,10.158738,0.061262,-2.078950,-0.033116,3.189101
0.020000,1.209360,1.097372,10.159242,0.025154,-1.805411,13.676947,3.189164
0.020000,1.209262,1.097368,10.159340,0.004919,-1.011756,39.682751,3.189176
0.020000,1.209262,1.097368,10.159340,0.000000,-0.245949,38.290349,3.189176
