dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.931439,3.473816,1.990716,0.748857,0.072703,-0.340139,0.628176
0.020000,2.943554,3.482666,2.005720,0.750178,0.066049,-0.332721,0.633480
0.020000,2.955644,3.491592,2.020747,0.751364,0.059324,-0.336220,0.638434
0.020000,2.967707,3.500588,2.035795,0.752419,0.052764,-0.328020,0.643046
0.020000,2.979745,3.509649,2.050862,0.753344,0.046225,-0.326931,0.647324
0.020000,2.991758,3.518768,2.065945,0.754142,0.039891,-0.316711,0.651274
0.020000,3.003748,3.527942,2.081041,0.754814,0.033604,-0.314344,0.654903
0.020000,3.015714,3.537164,2.096149,0.755363,0.027463,-0.307053,0.658219
0.020000,3.027658,3.546428,2.111264,0.755793,0.021513,-0.297499,0.661228
0.020000,3.039580,3.555731,2.126387,0.756107,0.015678,-0.291752,0.663936
0.020000,3.051481,3.565067,2.141513,0.756307,0.009998,-0.283978,0.666351
0.020000,3.063363,3.574431,2.156641,0.756396,0.004475,-0.276152,0.668479
0.020000,3.075226,3.583818,2.171768,0.756379,-0.000892,-0.268356,0.670325
0.020000,3.087070,3.593224,2.186893,0.756256,-0.006121,-0.261482,0.671895
0.020000,3.098898,3.602644,2.202014,0.756033,-0.011173,-0.252568,0.673196
0.020000,3.110710,3.612074,2.217128,0.755711,-0.016076,-0.245176,0.674232
0.020000,3.122506,3.621509,2.232234,0.755294,-0.020858,-0.239065,0.675010
0.020000,3.134289,3.630946,2.247330,0.754784,-0.025478,-0.231017,0.675534
0.020000,3.146058,3.640380,2.262413,0.754185,-0.029968,-0.224493,0.675809
0.020000,3.157816,3.649807,2.277483,0.753499,-0.034327,-0.217959,0.675841
0.020000,3.169562,3.659223,2.292538,0.752727,-0.038559,-0.211588,0.675635
0.020000,3.181298,3.668625,2.307575,0.751874,-0.042676,-0.205841,0.675194
0.020000,3.193024,3.678009,2.322594,0.750940,-0.046679,-0.200174,0.674523
0.020000,3.204742,3.687371,2.337593,0.749929,-0.050569,-0.194474,0.673628
0.020000,3.216452,3.696708,2.352570,0.748842,-0.054363,-0.189732,0.672511
0.020000,3.228156,3.706016,2.367523,0.747680,-0.058072,-0.185460,0.671178
0.020000,3.239854,3.715291,2.382452,0.746446,-0.061691,-0.180950,0.669632
0.020000,3.251546,3.724531,2.397355,0.745142,-0.065233,-0.177096,0.667878
0.020000,3.263234,3.733733,2.412230,0.743768,-0.068686,-0.172643,0.665919
0.020000,3.274919,3.742892,2.427077,0.742326,-0.072095,-0.170455,0.663759
0.020000,3.286600,3.752007,2.441893,0.740817,-0.075456,-0.168052,0.661403
0.020000,3.298278,3.761073,2.456678,0.739242,-0.078765,-0.165455,0.658853
0.020000,3.309955,3.770089,2.471430,0.737602,-0.081960,-0.159747,0.656113
0.020000,3.321630,3.779050,2.486148,0.735898,-0.085235,-0.163742,0.653188
0.020000,3.333304,3.787955,2.500831,0.734130,-0.088389,-0.157688,0.650080
0.020000,3.344977,3.796801,2.515477,0.732299,-0.091572,-0.159142,0.646793
0.020000,3.356650,3.805584,2.530085,0.730405,-0.094676,-0.155233,0.643332
0.020000,3.368322,3.814303,2.544654,0.728448,-0.097867,-0.159546,0.639698
0.020000,3.379994,3.822953,2.559182,0.726429,-0.100947,-0.154001,0.635897
0.020000,3.391666,3.831534,2.573669,0.724347,-0.104064,-0.155814,0.631931
0.020000,3.403339,3.840043,2.588113,0.722203,-0.107229,-0.158256,0.627804
0.020000,3.415011,3.848476,2.602513,0.719996,-0.110363,-0.156708,0.623520
0.020000,3.426683,3.856832,2.616868,0.717725,-0.113515,-0.157596,0.619082
0.020000,3.438354,3.865108,2.631176,0.715392,-0.116690,-0.158734,0.614493
0.020000,3.450025,3.873302,2.645435,0.712994,-0.119892,-0.160097,0.609758
0.020000,3.461694,3.881411,2.659646,0.710531,-0.123125,-0.161659,0.604880
0.020000,3.473362,3.889435,2.673806,0.708003,-0.126393,-0.163392,0.599862
0.020000,3.485027,3.897369,2.687914,0.705410,-0.129650,-0.162868,0.594709
0.020000,3.496690,3.905213,2.701969,0.702750,-0.132994,-0.167200,0.589424
0.020000,3.508349,3.912964,2.715970,0.700022,-0.136417,-0.171142,0.584012
0.020000,3.520003,3.920621,2.729914,0.697227,-0.139763,-0.167306,0.578475
0.020000,3.531652,3.928181,2.743802,0.694361,-0.143273,-0.175512,0.572818
0.020000,3.543295,3.935643,2.757630,0.691427,-0.146743,-0.173497,0.567045
0.020000,3.554930,3.943004,2.771398,0.688420,-0.150344,-0.180048,0.561159
0.020000,3.566557,3.950264,2.785105,0.685343,-0.153856,-0.175617,0.555166
0.020000,3.578173,3.957420,2.798749,0.682191,-0.157575,-0.185935,0.549068
0.020000,3.589778,3.964471,2.812328,0.678966,-0.161251,-0.183808,0.542871
0.020000,3.601371,3.971416,2.825842,0.675666,-0.164978,-0.186318,0.536578
0.020000,3.612949,3.978252,2.839288,0.672291,-0.168748,-0.188527,0.530194
0.020000,3.624511,3.984980,2.852664,0.668840,-0.172576,-0.191420,0.523722
0.020000,3.636055,3.991597,2.865971,0.665311,-0.176445,-0.193430,0.517169
0.020000,3.647580,3.998102,2.879205,0.661704,-0.180335,-0.194518,0.510537
0.020000,3.659084,4.004494,2.892365,0.658019,-0.184279,-0.197188,0.503831
0.020000,3.670564,4.010773,2.905450,0.654254,-0.188246,-0.198364,0.497056
0.020000,3.682019,4.016936,2.918458,0.650409,-0.192237,-0.199512,0.490217
0.020000,3.693447,4.022985,2.931388,0.646484,-0.196253,-0.200792,0.483317
0.020000,3.704845,4.028916,2.944238,0.642478,-0.200296,-0.202192,0.476362
0.020000,3.716212,4.034731,2.957005,0.638392,-0.204327,-0.201521,0.469356
0.020000,3.727545,4.040429,2.969690,0.634223,-0.208427,-0.205007,0.462303
0.020000,3.738842,4.046009,2.982289,0.629974,-0.212451,-0.201213,0.455209
0.020000,3.750100,4.051470,2.994802,0.625643,-0.216526,-0.203746,0.448077
0.020000,3.761317,4.056812,3.007227,0.621231,-0.220627,-0.205027,0.440913
0.020000,3.772491,4.062036,3.019562,0.616738,-0.224625,-0.199938,0.433721
0.020000,3.783619,4.067142,3.031805,0.612165,-0.228662,-0.201820,0.426505
0.020000,3.794699,4.072128,3.043955,0.607512,-0.232676,-0.200709,0.419271
0.020000,3.805728,4.076996,3.056011,0.602779,-0.236660,-0.199173,0.412022
0.020000,3.816704,4.081745,3.067970,0.597966,-0.240603,-0.197192,0.404763
0.020000,3.827624,4.086377,3.079832,0.593076,-0.244498,-0.194748,0.397499
0.020000,3.838485,4.090891,3.091594,0.588110,-0.248335,-0.191826,0.390234
0.020000,3.849286,4.095288,3.103255,0.583068,-0.252103,-0.188412,0.382972
0.020000,3.860023,4.099568,3.114814,0.577946,-0.256062,-0.197951,0.375717
0.020000,3.870694,4.103733,3.126269,0.572757,-0.259498,-0.171810,0.368474
0.020000,3.881297,4.107783,3.137619,0.567492,-0.263222,-0.186198,0.361246
0.020000,3.891829,4.111719,3.148862,0.562157,-0.266765,-0.177123,0.354039
0.020000,3.902287,4.115542,3.159997,0.556751,-0.270265,-0.174992,0.346855
0.020000,3.912669,4.119253,3.171023,0.551282,-0.273498,-0.161678,0.339698
0.020000,3.922973,4.122853,3.181938,0.545740,-0.277064,-0.178304,0.332573
0.020000,3.933197,4.126344,3.192740,0.540137,-0.280156,-0.154577,0.325483
0.020000,3.943337,4.129726,3.203430,0.534472,-0.283240,-0.154233,0.318431
0.020000,3.953392,4.133002,3.214005,0.528746,-0.286300,-0.152990,0.311421
0.020000,3.963359,4.136172,3.224464,0.522961,-0.289250,-0.147478,0.304456
0.020000,3.973236,4.139238,3.234806,0.517120,-0.292082,-0.141629,0.297539
0.020000,3.983022,4.142202,3.245031,0.511224,-0.294791,-0.135451,0.290674
