dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.913907,0.416369,6.306616,2.153200,-1.546176,0.367568,3.198121
0.020000,2.871519,0.414089,6.349065,2.122426,-1.538670,0.375328,3.192582
0.020000,2.829732,0.412067,6.390901,2.091806,-1.531018,0.382601,3.187368
0.020000,2.788544,0.410282,6.432128,2.061341,-1.523280,0.386884,3.182471
0.020000,2.747954,0.408716,6.472748,2.031031,-1.515470,0.390528,3.177882
0.020000,2.707959,0.407351,6.512766,2.000878,-1.507631,0.391934,3.173591
0.020000,2.668559,0.406169,6.552184,1.970883,-1.499775,0.392815,3.169591
0.020000,2.629752,0.405155,6.591004,1.941044,-1.491933,0.392072,3.165872
0.020000,2.591534,0.404294,6.629232,1.911362,-1.484118,0.390742,3.162425
0.020000,2.553904,0.403570,6.666868,1.881835,-1.476349,0.388466,3.159241
0.020000,2.516860,0.402971,6.703918,1.852462,-1.468638,0.385571,3.156313
0.020000,2.480398,0.402484,6.740383,1.823242,-1.460996,0.382069,3.153630
0.020000,2.444517,0.402096,6.776266,1.794174,-1.453432,0.378192,3.151185
0.020000,2.409213,0.401798,6.811571,1.765255,-1.445959,0.373690,3.148969
0.020000,2.374484,0.401577,6.846301,1.736483,-1.438575,0.369198,3.146974
0.020000,2.340328,0.401424,6.880458,1.707857,-1.431290,0.364205,3.145191
0.020000,2.306740,0.401330,6.914045,1.679375,-1.424112,0.358938,3.143612
0.020000,2.273719,0.401286,6.947066,1.651034,-1.417033,0.353925,3.142230
0.020000,2.241263,0.401286,6.979523,1.622833,-1.410067,0.348326,3.141036
0.020000,2.209367,0.401320,7.011418,1.594769,-1.403208,0.342925,3.140023
0.020000,2.178031,0.401383,7.042755,1.566840,-1.396462,0.337331,3.139182
0.020000,2.147250,0.401468,7.073536,1.539043,-1.389825,0.331835,3.138507
0.020000,2.117023,0.401569,7.103763,1.511377,-1.383301,0.326192,3.137991
0.020000,2.087346,0.401682,7.133440,1.483839,-1.376888,0.320656,3.137625
0.020000,2.058218,0.401801,7.162569,1.456428,-1.370587,0.315053,3.137402
0.020000,2.029635,0.401922,7.191151,1.429140,-1.364396,0.309535,3.137317
0.020000,2.001596,0.402042,7.219191,1.401973,-1.358316,0.304000,3.137361
0.020000,1.974098,0.402156,7.246689,1.374926,-1.352346,0.298506,3.137528
0.020000,1.947138,0.402262,7.273649,1.347997,-1.346484,0.293094,3.137811
0.020000,1.920715,0.402357,7.300073,1.321182,-1.340732,0.287615,3.138205
0.020000,1.894825,0.402439,7.325963,1.294480,-1.335087,0.282249,3.138702
0.020000,1.869467,0.402505,7.351320,1.267889,-1.329548,0.276951,3.139296
0.020000,1.844639,0.402553,7.376149,1.241407,-1.324118,0.271513,3.139981
0.020000,1.820339,0.402583,7.400449,1.215031,-1.318791,0.266333,3.140751
0.020000,1.796563,0.402594,7.424224,1.188760,-1.313571,0.261010,3.141600
